BusinessEntityID,Severity,IncidentDate,ClosureDate
6164,Low,1/8/2014,1/9/2014
17827,High,6/27/2012,7/2/2012
9132,Low,6/13/2012,6/13/2012
16003,High,6/28/2011,6/30/2011
15808,Low,6/27/2013,7/2/2013
8385,Medium,5/30/2013,6/2/2013
5113,Medium,9/15/2012,9/18/2012
5667,High,3/9/2014,3/9/2014
10268,Low,2/28/2013,3/1/2013
7237,Low,4/9/2014,4/12/2014
1955,Low,6/26/2011,7/1/2011
3575,Low,3/1/2013,3/2/2013
12477,Low,1/27/2013,1/28/2013
3418,High,10/19/2013,10/22/2013
3021,Low,6/10/2011,6/14/2011
2698,High,12/12/2013,12/18/2013
4859,High,12/24/2013,12/29/2013
6411,Medium,10/30/2011,10/30/2011
12172,Medium,3/24/2013,3/29/2013
15495,Low,6/30/2014,7/4/2014
4977,Medium,2/8/2014,2/11/2014
12494,Low,11/8/2012,11/8/2012
13364,Medium,11/12/2013,11/12/2013
15964,Low,9/26/2011,9/27/2011
10145,Medium,11/5/2013,11/11/2013
296,Low,11/18/2012,11/23/2012
11447,Medium,9/29/2012,10/6/2012
15081,Medium,12/20/2013,12/23/2013
16357,Medium,1/23/2012,1/30/2012
3748,High,6/8/2013,6/15/2013
14592,High,12/29/2013,12/31/2013
11594,Medium,7/23/2013,7/26/2013
4402,High,10/1/2012,10/8/2012
13382,High,9/19/2012,9/25/2012
4553,Low,7/25/2013,7/28/2013
1886,Low,7/4/2011,7/8/2011
16852,Medium,2/25/2013,3/1/2013
2868,Medium,9/18/2012,9/24/2012
14929,Medium,11/6/2012,11/7/2012
3651,Medium,12/4/2013,12/7/2013
13880,Medium,10/23/2012,10/26/2012
18083,Medium,6/30/2013,7/5/2013
7362,High,8/31/2011,9/4/2011
3891,Low,12/26/2011,12/30/2011
6131,Medium,2/15/2012,2/17/2012
10843,Medium,7/11/2013,7/14/2013
2364,Low,11/18/2012,11/19/2012
3968,Medium,5/21/2014,5/21/2014
17278,Medium,11/30/2013,12/4/2013
17652,Medium,12/9/2012,12/14/2012
12602,High,6/7/2011,6/10/2011
8091,Low,10/18/2012,10/18/2012
12441,Medium,1/1/2012,1/6/2012
10459,Low,3/25/2014,4/1/2014
5722,High,4/16/2012,4/23/2012
17912,Low,2/8/2014,2/10/2014
2546,Medium,6/8/2013,6/15/2013
14210,High,5/28/2013,5/30/2013
2794,High,2/20/2014,2/25/2014
3212,High,8/19/2013,8/20/2013
4592,High,5/6/2012,5/11/2012
10475,Low,11/7/2013,11/10/2013
2220,Medium,10/19/2012,10/26/2012
11424,Medium,3/1/2014,3/1/2014
8274,Low,12/25/2011,12/29/2011
3600,High,5/29/2012,6/4/2012
12795,Low,10/7/2011,10/13/2011
5729,Medium,5/28/2014,6/3/2014
7633,Medium,9/2/2012,9/9/2012
6675,High,10/1/2013,10/6/2013
1027,Medium,9/8/2012,9/15/2012
18456,High,6/9/2012,6/11/2012
5933,Low,2/5/2013,2/7/2013
4614,Low,9/17/2012,9/18/2012
15262,Medium,5/17/2012,5/23/2012
12562,Low,10/31/2011,11/4/2011
12792,Medium,7/4/2012,7/7/2012
12105,Medium,10/21/2012,10/28/2012
14339,High,9/5/2013,9/8/2013
16851,High,5/24/2013,5/31/2013
1952,Low,6/14/2013,6/16/2013
11207,Medium,3/26/2012,3/29/2012
2808,Low,1/5/2013,1/8/2013
9205,Low,5/15/2013,5/22/2013
8368,Low,11/23/2011,11/28/2011
9408,Medium,1/16/2012,1/23/2012
12991,Medium,1/10/2012,1/13/2012
828,Medium,5/23/2013,5/23/2013
1878,Medium,6/3/2014,6/10/2014
6212,Medium,4/15/2012,4/16/2012
11963,Medium,11/1/2012,11/2/2012
18350,Medium,3/15/2012,3/20/2012
1018,Low,5/20/2013,5/27/2013
7420,High,3/9/2013,3/11/2013
10609,High,3/27/2012,4/1/2012
5011,High,9/24/2011,9/29/2011
3041,High,3/17/2014,3/24/2014
7111,High,10/18/2013,10/24/2013
9726,Medium,1/7/2014,1/12/2014
3212,Low,1/5/2012,1/8/2012
8141,Low,4/23/2013,4/25/2013
9287,Low,1/19/2014,1/21/2014
14044,Medium,4/16/2014,4/23/2014
973,Medium,12/23/2011,12/26/2011
18155,High,12/31/2013,1/2/2014
13698,Low,5/19/2012,5/26/2012
4966,Medium,8/6/2011,8/6/2011
13784,Medium,11/17/2012,11/17/2012
12741,High,4/11/2012,4/18/2012
2051,Medium,10/9/2012,10/14/2012
3050,Medium,6/5/2014,6/12/2014
4230,Medium,7/5/2011,7/10/2011
5525,Low,6/2/2013,6/7/2013
15070,High,8/8/2011,8/9/2011
115,High,12/8/2012,12/11/2012
12950,High,4/5/2014,4/8/2014
4189,Medium,7/27/2011,8/1/2011
6811,Low,3/8/2014,3/10/2014
12503,High,10/4/2013,10/4/2013
463,High,7/6/2012,7/13/2012
4518,Medium,7/26/2011,7/28/2011
6293,Low,4/16/2014,4/20/2014
7124,Medium,2/17/2013,2/24/2013
5383,High,5/30/2014,5/30/2014
15618,High,12/12/2012,12/13/2012
4393,Medium,3/24/2014,3/29/2014
4371,High,9/5/2011,9/5/2011
2789,Low,3/28/2014,4/1/2014
15800,Medium,6/3/2013,6/3/2013
11464,High,9/20/2013,9/27/2013
14853,High,9/10/2011,9/10/2011
13970,High,1/30/2014,2/3/2014
13400,Medium,6/5/2014,6/6/2014
7003,Low,6/30/2011,7/7/2011
10637,Medium,7/30/2013,8/1/2013
14329,Medium,9/8/2013,9/9/2013
18325,High,9/22/2012,9/22/2012
14555,High,3/29/2013,3/30/2013
2872,Medium,11/8/2012,11/14/2012
18165,High,8/18/2012,8/23/2012
1913,High,11/5/2012,11/10/2012
2991,High,4/13/2013,4/13/2013
3583,Low,3/26/2013,3/28/2013
16330,High,10/19/2011,10/22/2011
2137,High,7/2/2012,7/5/2012
295,Low,8/11/2013,8/12/2013
9397,Medium,1/18/2012,1/20/2012
10285,Medium,5/25/2013,5/31/2013
15905,Medium,3/18/2014,3/21/2014
2585,High,8/29/2012,9/4/2012
3729,Low,11/9/2012,11/11/2012
18248,Low,11/27/2012,11/28/2012
3261,Medium,12/4/2013,12/7/2013
1319,Low,1/3/2012,1/9/2012
8303,High,2/13/2012,2/15/2012
13682,High,1/31/2014,1/31/2014
16845,Medium,4/25/2014,4/29/2014
14234,Low,12/16/2013,12/20/2013
12421,Medium,10/31/2011,11/1/2011
18459,Low,8/11/2013,8/14/2013
10870,Low,12/13/2011,12/15/2011
9854,Low,12/30/2011,1/6/2012
3000,Medium,11/15/2011,11/15/2011
5403,High,1/28/2013,1/28/2013
16984,Medium,12/12/2011,12/12/2011
8350,Low,1/23/2012,1/23/2012
8226,High,3/13/2013,3/20/2013
17428,High,9/26/2012,9/29/2012
14220,High,8/17/2013,8/21/2013
14886,High,11/19/2011,11/22/2011
7365,Low,8/17/2011,8/21/2011
3344,Medium,9/28/2011,10/3/2011
6616,Low,4/4/2013,4/6/2013
2930,High,8/22/2012,8/29/2012
16230,High,9/4/2011,9/8/2011
11288,High,5/24/2012,5/30/2012
8614,Medium,9/24/2012,9/30/2012
9169,High,8/1/2013,8/2/2013
12675,High,3/10/2013,3/16/2013
5912,Medium,7/3/2011,7/9/2011
11360,Low,5/29/2014,5/31/2014
17084,High,10/21/2011,10/26/2011
11542,Low,6/4/2011,6/5/2011
11570,Low,10/13/2011,10/14/2011
9150,High,6/21/2014,6/23/2014
5250,Low,6/21/2011,6/22/2011
17576,High,9/5/2012,9/8/2012
1913,Low,6/27/2014,7/1/2014
8198,Low,8/21/2013,8/21/2013
2541,Medium,7/15/2012,7/21/2012
12327,Medium,2/11/2013,2/13/2013
7101,Medium,2/21/2012,2/28/2012
5617,Low,11/25/2012,11/30/2012
17893,Low,9/20/2011,9/23/2011
7773,Medium,8/22/2013,8/22/2013
3311,Low,5/26/2012,5/28/2012
17822,Low,6/30/2012,7/7/2012
8035,Low,10/10/2013,10/16/2013
18014,Medium,11/19/2013,11/22/2013
3541,Medium,5/17/2013,5/22/2013
4313,Medium,12/7/2012,12/14/2012
18449,High,2/6/2013,2/9/2013
12903,High,7/15/2013,7/15/2013
17063,Medium,11/29/2012,12/2/2012
14524,Low,6/22/2013,6/27/2013
7852,Low,5/25/2012,5/31/2012
14965,Low,2/17/2013,2/22/2013
4067,Medium,5/10/2013,5/11/2013
8688,Low,5/9/2012,5/9/2012
7370,Low,11/12/2011,11/12/2011
10080,Low,7/29/2012,7/30/2012
9451,Medium,7/10/2012,7/11/2012
15316,High,12/12/2011,12/12/2011
12139,High,6/20/2012,6/20/2012
17693,Low,4/12/2013,4/18/2013
10863,High,6/27/2012,7/4/2012
8281,High,1/21/2014,1/27/2014
3467,Low,1/7/2012,1/11/2012
13687,High,6/17/2014,6/22/2014
5165,High,10/6/2013,10/13/2013
1756,Low,1/13/2012,1/19/2012
6127,Low,5/5/2012,5/5/2012
10749,High,4/30/2014,5/1/2014
17370,Medium,3/12/2014,3/18/2014
18168,Medium,8/26/2013,9/1/2013
11679,High,6/27/2014,7/4/2014
3629,Medium,2/28/2014,3/5/2014
2036,High,6/30/2014,7/2/2014
3274,Medium,8/15/2011,8/17/2011
14933,Medium,7/7/2011,7/7/2011
5241,High,12/4/2012,12/6/2012
15982,High,7/4/2013,7/10/2013
6536,High,8/23/2012,8/26/2012
13466,Medium,12/24/2013,12/29/2013
17697,High,5/10/2014,5/13/2014
658,Low,5/26/2014,5/26/2014
14716,High,10/5/2012,10/11/2012
12870,Medium,6/23/2013,6/25/2013
6971,Medium,3/9/2012,3/12/2012
11187,Low,7/24/2013,7/30/2013
16186,Medium,5/13/2014,5/20/2014
8464,High,8/22/2013,8/28/2013
9504,Low,7/1/2011,7/4/2011
5168,High,1/15/2013,1/19/2013
2861,Medium,3/28/2013,4/2/2013
16733,Medium,1/16/2014,1/23/2014
5546,High,6/20/2013,6/20/2013
5672,Medium,12/7/2011,12/10/2011
1987,High,8/13/2011,8/15/2011
12399,Medium,1/16/2012,1/18/2012
11660,Medium,6/26/2013,6/27/2013
11707,Medium,7/21/2012,7/24/2012
13497,High,5/8/2012,5/13/2012
11022,High,4/17/2013,4/18/2013
9048,High,6/1/2011,6/6/2011
1704,High,2/25/2013,2/28/2013
10738,Low,8/3/2011,8/10/2011
7781,Medium,11/2/2012,11/3/2012
667,Low,8/1/2011,8/7/2011
1767,Medium,1/7/2012,1/9/2012
70,Low,4/15/2013,4/16/2013
12362,High,12/23/2013,12/27/2013
16660,High,2/8/2013,2/8/2013
2261,High,4/23/2012,4/30/2012
8211,Low,10/8/2012,10/9/2012
16077,Medium,9/29/2012,9/30/2012
8990,High,8/17/2013,8/17/2013
11385,High,1/4/2012,1/9/2012
12751,Medium,5/14/2014,5/21/2014
11932,Medium,1/13/2014,1/18/2014
13220,Low,6/7/2013,6/12/2013
10404,Medium,5/30/2012,6/5/2012
5235,Medium,12/10/2012,12/14/2012
12730,Low,7/30/2013,7/31/2013
3263,High,7/26/2011,7/26/2011
2930,Medium,9/13/2013,9/15/2013
1362,Medium,4/18/2014,4/20/2014
11686,High,9/6/2013,9/12/2013
5275,High,5/11/2013,5/13/2013
2483,Medium,3/23/2012,3/29/2012
13743,High,1/8/2012,1/11/2012
7945,High,1/3/2012,1/6/2012
16973,Medium,4/8/2012,4/15/2012
6024,Medium,11/16/2013,11/20/2013
9614,High,1/2/2012,1/2/2012
7160,Low,11/12/2013,11/16/2013
14260,Low,2/16/2012,2/20/2012
15102,High,4/8/2013,4/10/2013
17043,Medium,4/23/2013,4/30/2013
8333,Medium,9/4/2011,9/6/2011
6319,High,9/18/2013,9/22/2013
18199,Medium,7/15/2011,7/22/2011
16719,Medium,2/4/2013,2/5/2013
17256,Low,8/22/2013,8/23/2013
13239,High,6/1/2013,6/5/2013
273,Low,3/24/2012,3/27/2012
12100,Low,9/20/2011,9/22/2011
11572,Low,11/10/2013,11/15/2013
9934,High,7/4/2012,7/4/2012
16502,Medium,6/15/2014,6/20/2014
10346,Medium,1/3/2014,1/3/2014
11623,High,4/22/2012,4/25/2012
14307,High,7/8/2011,7/11/2011
13326,High,4/10/2013,4/10/2013
17337,Medium,12/29/2013,12/30/2013
1108,Medium,5/27/2013,5/30/2013
16712,Medium,4/9/2013,4/13/2013
6578,High,1/17/2012,1/20/2012
10411,High,11/26/2013,11/30/2013
15993,Low,5/14/2014,5/19/2014
14366,Low,7/1/2011,7/4/2011
1995,Low,7/6/2012,7/9/2012
11878,Low,3/7/2012,3/11/2012
17766,High,5/2/2012,5/4/2012
2427,Low,12/8/2013,12/11/2013
9120,Medium,10/12/2011,10/15/2011
13457,High,9/3/2012,9/8/2012
14841,Low,7/26/2011,7/31/2011
13396,Medium,10/9/2013,10/16/2013
6117,High,9/29/2012,9/29/2012
9790,Low,9/13/2013,9/14/2013
1377,Medium,4/18/2013,4/23/2013
725,Medium,1/1/2013,1/6/2013
1984,Medium,12/5/2013,12/5/2013
10659,Low,11/28/2013,12/3/2013
11641,High,4/8/2012,4/15/2012
3416,Medium,1/18/2014,1/24/2014
4917,Low,3/12/2012,3/19/2012
10107,Low,1/22/2013,1/26/2013
8733,Medium,6/6/2014,6/9/2014
6742,Low,12/6/2012,12/12/2012
12185,Low,5/4/2012,5/10/2012
18254,Low,9/6/2011,9/6/2011
5140,Medium,6/28/2011,6/29/2011
12816,Medium,2/28/2013,3/5/2013
69,Medium,12/21/2012,12/23/2012
2840,Medium,4/1/2013,4/7/2013
10080,Medium,9/11/2013,9/17/2013
5263,Medium,10/20/2012,10/22/2012
5274,High,2/27/2013,3/2/2013
12033,High,10/12/2013,10/18/2013
49,Medium,6/26/2014,6/29/2014
17920,Medium,1/19/2014,1/26/2014
14696,Medium,12/2/2012,12/6/2012
12774,Low,3/14/2013,3/17/2013
8315,Medium,3/23/2012,3/27/2012
11462,Low,9/24/2013,9/28/2013
9688,Low,10/24/2011,10/29/2011
12860,Low,9/19/2013,9/22/2013
16082,Medium,11/15/2011,11/22/2011
11327,Low,10/7/2011,10/8/2011
13767,Low,4/7/2012,4/11/2012
15033,High,8/3/2013,8/8/2013
13150,Medium,4/17/2013,4/21/2013
14110,Medium,7/25/2013,8/1/2013
7152,Medium,10/15/2012,10/22/2012
10384,Low,12/26/2011,12/29/2011
13983,Medium,9/24/2012,10/1/2012
17684,Medium,11/7/2013,11/12/2013
15504,High,10/10/2012,10/12/2012
9267,Low,4/10/2012,4/15/2012
6277,High,10/16/2012,10/19/2012
9737,High,6/24/2011,7/1/2011
5497,Low,8/8/2013,8/13/2013
18283,Medium,9/17/2012,9/19/2012
12227,Medium,4/29/2014,5/2/2014
5374,Medium,4/7/2014,4/14/2014
7079,High,5/15/2012,5/16/2012
1260,Low,5/5/2013,5/5/2013
4186,High,1/20/2012,1/21/2012
10938,Low,10/3/2013,10/5/2013
1891,High,2/17/2012,2/19/2012
3492,Medium,6/16/2013,6/21/2013
1233,Low,11/22/2012,11/29/2012
3439,High,9/13/2011,9/13/2011
8521,Medium,3/2/2013,3/4/2013
3249,Low,9/2/2011,9/7/2011
13757,Medium,12/15/2012,12/22/2012
2343,Low,6/23/2014,6/29/2014
10197,High,8/11/2013,8/12/2013
512,Low,12/18/2011,12/20/2011
8474,Medium,7/31/2013,8/2/2013
4363,Low,7/31/2011,8/5/2011
21,Low,3/20/2013,3/25/2013
421,Low,1/7/2014,1/7/2014
10713,High,6/14/2014,6/18/2014
13940,High,9/14/2011,9/18/2011
18123,High,3/16/2014,3/23/2014
8843,Medium,3/20/2014,3/22/2014
740,Medium,1/29/2014,1/30/2014
1832,High,10/11/2011,10/18/2011
2578,Medium,6/28/2014,7/4/2014
10803,Medium,5/30/2014,5/31/2014
6204,High,6/17/2014,6/20/2014
5683,High,2/26/2012,3/2/2012
5349,Medium,10/23/2011,10/25/2011
2936,Low,3/19/2014,3/20/2014
91,High,8/7/2013,8/14/2013
2996,Medium,10/3/2011,10/8/2011
9912,Low,4/7/2012,4/12/2012
1682,High,11/11/2011,11/18/2011
4394,High,5/27/2014,5/27/2014
12390,Low,8/26/2011,8/26/2011
2881,Medium,11/7/2012,11/7/2012
11469,High,8/19/2012,8/19/2012
9435,Medium,12/13/2012,12/14/2012
6578,Low,3/3/2013,3/6/2013
721,High,6/13/2014,6/18/2014
4438,Medium,10/16/2013,10/22/2013
256,Low,3/4/2014,3/8/2014
1272,Low,8/3/2012,8/8/2012
5638,Medium,6/5/2014,6/5/2014
3966,Low,6/6/2013,6/10/2013
14295,High,8/31/2011,9/7/2011
3886,Low,1/20/2012,1/26/2012
3022,Low,7/4/2011,7/8/2011
11329,Low,11/27/2011,12/2/2011
15871,Low,6/17/2013,6/19/2013
1346,Medium,6/29/2011,7/3/2011
10614,High,12/13/2012,12/18/2012
4585,Low,11/6/2013,11/9/2013
8981,High,9/4/2011,9/11/2011
4780,High,6/6/2012,6/8/2012
3951,Low,4/18/2014,4/18/2014
12809,Medium,11/1/2012,11/8/2012
15054,Low,6/14/2012,6/16/2012
1180,Medium,2/8/2014,2/15/2014
2271,Medium,2/7/2012,2/10/2012
17220,Medium,9/21/2013,9/27/2013
11266,Medium,9/30/2011,10/6/2011
16115,Medium,8/25/2011,8/30/2011
12933,Medium,7/3/2012,7/3/2012
17462,Low,12/1/2011,12/7/2011
17732,Medium,11/11/2012,11/11/2012
9352,Medium,2/21/2014,2/23/2014
18406,High,1/22/2014,1/24/2014
4532,Medium,5/12/2012,5/13/2012
12109,High,2/9/2013,2/14/2013
16300,Medium,2/24/2013,3/2/2013
11120,Medium,12/11/2013,12/13/2013
15785,Medium,8/31/2013,8/31/2013
9100,Medium,2/14/2012,2/17/2012
5897,Low,3/8/2012,3/13/2012
2144,Low,6/4/2013,6/4/2013
5458,Low,11/18/2012,11/20/2012
17145,Medium,6/13/2013,6/20/2013
11522,Medium,10/11/2012,10/16/2012
8944,Medium,5/6/2014,5/13/2014
7322,High,5/10/2012,5/10/2012
11491,Medium,12/7/2011,12/9/2011
13177,Low,2/8/2012,2/13/2012
8565,Medium,6/3/2014,6/10/2014
245,Medium,11/28/2013,12/5/2013
1168,High,7/8/2013,7/15/2013
4089,Medium,11/18/2013,11/18/2013
7470,Medium,6/3/2011,6/4/2011
3082,High,9/6/2011,9/6/2011
14507,Medium,10/12/2013,10/13/2013
3719,High,11/5/2012,11/5/2012
5710,Low,11/4/2011,11/6/2011
15538,Medium,1/27/2012,1/29/2012
10193,High,3/10/2013,3/15/2013
3563,Low,6/13/2014,6/19/2014
14839,High,12/28/2011,1/4/2012
11872,High,6/13/2013,6/18/2013
15879,High,7/15/2013,7/19/2013
10787,Medium,3/24/2014,3/30/2014
13858,Low,6/15/2011,6/16/2011
11333,Low,9/30/2013,10/3/2013
16592,Low,7/25/2011,7/30/2011
3231,Medium,4/1/2014,4/6/2014
10175,Low,7/13/2012,7/13/2012
13253,Low,1/11/2012,1/18/2012
6716,Low,7/28/2011,7/30/2011
8224,Low,6/1/2011,6/5/2011
6437,High,10/6/2012,10/6/2012
5866,Low,11/23/2013,11/27/2013
181,Medium,8/4/2011,8/9/2011
18025,High,6/27/2012,6/30/2012
15303,Medium,10/18/2012,10/23/2012
14250,Low,12/26/2013,12/31/2013
6079,Medium,1/7/2013,1/10/2013
4284,Low,1/14/2014,1/15/2014
16662,High,2/3/2013,2/5/2013
15851,Medium,6/23/2013,6/29/2013
15072,Medium,12/14/2013,12/19/2013
4894,High,10/5/2013,10/6/2013
8047,Low,5/9/2012,5/15/2012
7016,High,10/6/2011,10/6/2011
559,Medium,6/3/2013,6/3/2013
9560,High,2/28/2013,3/5/2013
16705,Low,11/28/2013,11/30/2013
4700,High,12/19/2011,12/21/2011
7864,High,1/25/2013,2/1/2013
15182,Medium,6/9/2014,6/15/2014
1257,High,5/24/2012,5/28/2012
4242,Low,7/17/2012,7/21/2012
8869,High,5/30/2012,6/3/2012
1371,High,1/17/2012,1/17/2012
317,Medium,1/26/2014,1/31/2014
5391,Low,10/28/2012,11/2/2012
620,High,1/16/2012,1/21/2012
6162,Medium,9/14/2011,9/21/2011
1128,Medium,5/19/2012,5/22/2012
2215,Medium,6/16/2013,6/23/2013
6781,High,2/18/2012,2/19/2012
3707,Medium,8/6/2012,8/6/2012
17835,High,12/22/2013,12/25/2013
3330,Low,3/29/2013,3/30/2013
13716,High,9/30/2011,10/6/2011
17705,Low,8/10/2011,8/10/2011
10044,Medium,1/19/2013,1/24/2013
16211,Low,3/14/2012,3/20/2012
12945,Low,5/28/2014,6/1/2014
2593,Medium,5/15/2014,5/19/2014
9136,High,3/7/2014,3/12/2014
14171,Medium,8/7/2011,8/13/2011
994,Medium,2/4/2012,2/11/2012
6885,Low,6/16/2011,6/21/2011
14286,High,5/29/2012,6/1/2012
4174,Low,3/13/2013,3/14/2013
12315,Medium,3/17/2012,3/23/2012
8893,Low,2/6/2013,2/6/2013
13572,Medium,7/12/2013,7/17/2013
3999,High,2/8/2013,2/12/2013
7165,High,6/13/2013,6/13/2013
7859,High,6/15/2011,6/15/2011
15272,Medium,4/16/2012,4/21/2012
187,High,6/15/2014,6/16/2014
11141,High,1/31/2014,2/3/2014
4107,Low,9/25/2013,9/26/2013
370,Medium,11/24/2013,12/1/2013
7807,High,6/23/2011,6/24/2011
11803,Low,9/18/2013,9/24/2013
11944,High,2/18/2014,2/18/2014
4717,High,3/3/2012,3/6/2012
10074,Low,10/21/2013,10/28/2013
7408,High,3/9/2014,3/10/2014
9793,Low,3/23/2012,3/23/2012
2517,Low,10/29/2011,11/2/2011
4054,Low,6/6/2014,6/12/2014
7016,High,7/6/2012,7/12/2012
17258,Low,3/28/2014,3/31/2014
5752,High,10/7/2011,10/9/2011
12412,Medium,12/25/2012,12/26/2012
8792,Medium,6/11/2012,6/16/2012
14525,Low,5/21/2013,5/21/2013
17819,Low,9/16/2013,9/19/2013
3690,Medium,12/21/2012,12/26/2012
4811,Low,1/15/2013,1/17/2013
18160,Medium,12/31/2013,12/31/2013
18232,Low,9/28/2013,10/3/2013
6110,Low,6/17/2014,6/20/2014
6114,Low,4/15/2013,4/18/2013
9887,Medium,2/1/2014,2/5/2014
17835,Low,2/9/2012,2/12/2012
9908,Low,11/21/2012,11/25/2012
17274,Low,4/27/2013,5/3/2013
3991,High,11/13/2012,11/13/2012
261,High,7/10/2012,7/14/2012
5625,Low,9/6/2012,9/12/2012
4985,Low,9/24/2012,10/1/2012
701,Low,11/23/2012,11/28/2012
13712,High,2/4/2014,2/8/2014
17802,Medium,2/9/2012,2/14/2012
16423,Medium,5/27/2012,5/30/2012
15556,Low,9/6/2013,9/9/2013
7293,Low,5/18/2014,5/23/2014
2250,Low,3/11/2012,3/11/2012
15490,Low,4/22/2013,4/24/2013
12584,Low,3/10/2014,3/17/2014
18207,Medium,9/30/2011,9/30/2011
13409,High,5/28/2013,5/30/2013
871,Medium,4/29/2012,4/29/2012
9133,Low,7/1/2013,7/2/2013
4045,Low,5/26/2013,5/26/2013
882,Low,11/26/2012,11/26/2012
9926,Low,8/12/2013,8/19/2013
16035,Low,12/29/2013,1/3/2014
10734,Medium,10/25/2012,11/1/2012
1445,Medium,5/16/2012,5/19/2012
5872,High,3/7/2012,3/8/2012
623,Low,6/16/2014,6/19/2014
13507,High,12/29/2013,12/31/2013
11316,High,2/26/2014,3/1/2014
5935,Medium,12/10/2013,12/13/2013
1692,Low,11/8/2013,11/13/2013
13744,Medium,2/2/2012,2/4/2012
16376,Low,1/7/2013,1/8/2013
13346,Medium,7/10/2013,7/10/2013
15787,Medium,7/17/2012,7/17/2012
2500,Low,2/23/2014,3/2/2014
17695,Low,6/20/2013,6/25/2013
14580,Medium,2/25/2013,3/4/2013
5507,Low,1/19/2013,1/23/2013
14839,High,10/19/2013,10/20/2013
18048,Low,10/25/2012,11/1/2012
14796,High,3/26/2012,4/2/2012
13844,Medium,5/12/2012,5/17/2012
15249,Low,6/13/2012,6/16/2012
15537,High,12/9/2013,12/13/2013
3,Medium,12/8/2012,12/13/2012
14634,High,10/9/2013,10/9/2013
4852,Low,5/24/2014,5/30/2014
11149,Medium,4/14/2013,4/14/2013
8949,High,5/22/2014,5/22/2014
12523,Low,1/8/2013,1/13/2013
14648,Medium,2/13/2014,2/20/2014
17346,Medium,1/2/2014,1/8/2014
6294,Low,12/14/2011,12/18/2011
10260,High,4/15/2012,4/20/2012
12284,Low,11/17/2012,11/23/2012
3902,High,11/18/2012,11/23/2012
17573,High,10/26/2011,10/31/2011
6766,High,3/2/2014,3/5/2014
12390,Medium,2/12/2014,2/16/2014
13838,High,9/23/2012,9/23/2012
16898,High,1/27/2012,1/29/2012
1053,Medium,9/9/2011,9/12/2011
16968,Low,2/4/2013,2/8/2013
14414,Medium,9/21/2011,9/28/2011
18300,Low,5/1/2014,5/2/2014
15863,High,8/28/2011,8/29/2011
18001,Low,3/30/2014,4/3/2014
17892,Low,11/11/2013,11/12/2013
5406,Medium,3/19/2012,3/20/2012
2158,High,5/28/2012,5/28/2012
5253,Medium,2/6/2014,2/12/2014
14783,Medium,12/1/2011,12/3/2011
7583,Medium,2/4/2012,2/4/2012
14154,Medium,6/12/2014,6/13/2014
3172,Medium,5/1/2012,5/4/2012
4239,Low,6/12/2011,6/12/2011
3329,High,5/15/2013,5/21/2013
1532,Low,1/17/2013,1/20/2013
14553,Medium,11/8/2013,11/15/2013
3560,Low,3/13/2014,3/18/2014
524,Medium,2/21/2013,2/21/2013
15569,High,6/28/2012,6/29/2012
14161,Medium,10/20/2011,10/20/2011
12407,Medium,9/30/2011,10/4/2011
2653,Medium,9/10/2011,9/10/2011
17472,Low,11/7/2011,11/12/2011
2662,High,2/3/2014,2/5/2014
3893,Medium,8/30/2013,8/31/2013
15849,High,9/27/2013,9/27/2013
7932,Low,8/31/2013,9/4/2013
1173,Medium,5/19/2013,5/24/2013
4514,Medium,1/31/2012,2/7/2012
12926,Medium,4/16/2013,4/19/2013
8673,Low,2/23/2012,2/23/2012
14360,Low,12/12/2013,12/15/2013
5605,High,5/1/2012,5/4/2012
7655,Low,3/3/2014,3/8/2014
747,High,5/24/2012,5/25/2012
7196,Medium,10/11/2011,10/18/2011
6885,Low,5/28/2014,5/30/2014
4214,High,9/11/2012,9/15/2012
18484,High,2/17/2012,2/22/2012
6204,Medium,6/26/2012,6/26/2012
281,High,3/8/2014,3/11/2014
16086,Low,3/13/2012,3/15/2012
2994,High,2/17/2014,2/24/2014
17908,Medium,1/17/2013,1/20/2013
2782,Low,11/12/2011,11/17/2011
1663,Low,2/25/2012,2/29/2012
15935,Medium,1/4/2014,1/10/2014
18057,Medium,11/11/2013,11/12/2013
4775,Low,12/9/2011,12/10/2011
12515,High,6/20/2011,6/22/2011
10310,Medium,6/26/2012,6/27/2012
5675,High,10/30/2013,11/2/2013
2510,Low,3/29/2013,3/30/2013
10292,Low,6/9/2011,6/9/2011
11600,High,10/13/2013,10/14/2013
8092,Low,5/29/2014,5/31/2014
7016,Low,6/10/2011,6/13/2011
14110,Low,4/29/2014,5/1/2014
2635,Low,11/30/2012,12/5/2012
12151,Medium,10/30/2011,11/2/2011
4925,Medium,1/12/2012,1/15/2012
12635,Low,6/22/2011,6/26/2011
15163,High,12/18/2012,12/18/2012
16675,High,5/15/2014,5/19/2014
3676,High,6/13/2013,6/20/2013
6331,Medium,11/18/2011,11/23/2011
449,High,4/7/2012,4/14/2012
1205,High,2/5/2012,2/7/2012
8816,Medium,11/7/2011,11/11/2011
1579,Low,4/26/2013,4/27/2013
7150,Low,12/11/2013,12/13/2013
15837,Medium,9/23/2012,9/25/2012
7215,Medium,1/26/2013,1/29/2013
3147,High,3/22/2014,3/24/2014
18267,High,7/3/2013,7/3/2013
9253,Medium,10/3/2012,10/4/2012
15573,Medium,7/1/2012,7/8/2012
8714,Medium,9/12/2011,9/18/2011
